Date,Open,High,Low,Close,Adj Close,Volume
2013-12-19,177.880005,180.539993,177.880005,180.220001,135.250427,5927000
2013-12-20,180.119995,182.000000,180.020004,180.020004,135.100327,7653500
2013-12-23,181.050003,182.929993,180.610001,182.229996,136.758865,4079900
2013-12-24,181.960007,183.500000,181.910004,183.220001,137.501816,1613600
2013-12-26,183.559998,185.559998,183.509995,185.350006,139.100342,3325700
2013-12-27,185.839996,186.500000,184.559998,185.080002,138.897736,3381600
2013-12-30,185.320007,186.699997,184.669998,186.410004,139.895828,3018600
2013-12-31,186.490005,187.789993,186.300003,187.570007,140.766388,3619700
2014-01-02,187.210007,187.399994,185.199997,185.529999,139.235443,4546500
2014-01-03,185.830002,187.350006,185.300003,186.639999,140.068451,4063200
2014-01-06,187.149994,187.360001,185.300003,186.000000,139.588150,4067800
2014-01-07,186.389999,190.350006,186.380005,189.710007,142.372406,5932300
2014-01-08,189.330002,189.419998,187.259995,187.970001,141.066589,4603700
2014-01-09,189.020004,189.500000,186.550003,187.380005,140.623825,4321300
2014-01-10,188.309998,188.570007,186.279999,187.259995,140.533768,4022400
2014-01-13,186.259995,186.949997,183.860001,184.160004,138.207291,5784700
2014-01-14,185.059998,186.429993,183.880005,185.919998,139.528137,4619200
2014-01-15,185.820007,188.649994,185.490005,187.740005,140.893982,4816500
2014-01-16,187.529999,188.990005,186.800003,188.759995,141.659470,4770300
2014-01-17,188.039993,190.809998,187.860001,190.089996,142.657608,7644600
2014-01-21,190.229996,190.389999,186.789993,188.429993,141.411774,11076300
2014-01-22,181.279999,183.500000,179.669998,182.250000,136.773849,13796100
2014-01-23,181.429993,183.720001,180.710007,182.729996,137.134094,6973900
2014-01-24,181.250000,182.809998,179.639999,179.639999,134.815140,6890600
2014-01-27,179.610001,179.649994,177.660004,177.899994,133.509323,5208600
2014-01-28,178.050003,178.449997,176.160004,176.850006,132.721329,5333300
2014-01-29,175.979996,178.529999,175.889999,176.399994,132.383591,4970900
2014-01-30,177.169998,177.860001,176.360001,177.360001,133.104065,4853700
2014-01-31,176.110001,177.839996,175.339996,176.679993,132.593704,5193400
2014-02-03,176.020004,176.020004,172.720001,172.899994,129.756943,7186800
2014-02-04,173.529999,173.750000,172.360001,172.839996,129.711945,4349800
2014-02-05,172.190002,174.970001,172.190002,174.240005,130.762573,4712300
2014-02-06,173.970001,174.850006,173.789993,174.669998,131.803925,4292200
2014-02-07,175.639999,177.559998,175.070007,177.250000,133.750763,4692900
2014-02-10,176.970001,177.649994,176.250000,177.139999,133.667725,3540400
2014-02-11,176.809998,180.389999,176.800003,179.699997,135.599503,4647300
2014-02-12,179.520004,181.250000,179.259995,180.240005,136.007019,3983000
2014-02-13,178.220001,182.360001,177.860001,181.839996,137.214310,4482000
2014-02-14,181.259995,184.429993,180.990005,183.690002,138.610306,4659900
2014-02-18,183.179993,184.000000,182.320007,183.190002,138.232971,4435200
2014-02-19,182.740005,185.649994,182.410004,182.949997,138.051910,4671500
2014-02-20,182.960007,184.860001,182.789993,184.259995,139.040421,4968200
2014-02-21,184.250000,185.710007,182.619995,182.789993,137.931168,5699300
2014-02-24,182.820007,185.160004,182.820007,183.449997,138.429199,4595300
2014-02-25,183.520004,184.600006,182.880005,183.229996,138.263168,3902300
2014-02-26,183.940002,185.279999,183.559998,184.059998,138.889496,3740700
2014-02-27,183.830002,185.949997,183.809998,185.270004,139.802582,3827800
2014-02-28,185.380005,186.119995,183.649994,185.169998,139.727066,4667900
2014-03-03,183.330002,184.639999,182.820007,184.259995,139.040421,3950100
2014-03-04,185.809998,187.160004,185.679993,186.440002,140.685425,4733000
2014-03-05,186.570007,187.949997,186.399994,187.139999,141.213638,3485200
2014-03-06,187.369995,188.389999,186.899994,187.639999,141.590897,3817300
2014-03-07,188.350006,188.919998,187.179993,187.679993,141.621109,4117800
2014-03-10,187.550003,188.369995,185.850006,186.389999,140.647690,4591200
2014-03-11,187.410004,188.449997,186.039993,186.759995,140.926880,4229500
2014-03-12,186.009995,187.449997,185.889999,186.220001,140.519424,4833000
2014-03-13,186.410004,187.000000,183.710007,183.899994,138.768753,4913200
2014-03-14,183.889999,184.289993,182.210007,182.210007,137.493500,5490300
2014-03-17,182.660004,186.350006,182.660004,185.809998,140.210068,4938100
2014-03-18,185.990005,187.899994,185.539993,186.809998,140.964600,3961300
2014-03-19,185.600006,186.699997,183.500000,184.710007,139.380035,4323900
2014-03-20,184.470001,188.259995,184.169998,187.899994,141.787125,5062600
2014-03-21,188.500000,188.699997,186.399994,186.669998,140.858948,12535200
2014-03-24,187.429993,189.440002,187.369995,188.250000,142.051254,5738500
2014-03-25,188.759995,195.399994,188.699997,195.039993,147.174866,10912700
2014-03-26,194.979996,195.630005,191.960007,192.619995,145.348740,6851700
2014-03-27,191.910004,192.669998,189.320007,189.830002,143.243484,6767700
2014-03-28,189.940002,192.619995,189.110001,190.449997,143.711349,5194400
2014-03-31,191.639999,193.770004,191.399994,192.490005,145.250687,8537300
2014-04-01,193.119995,195.130005,192.779999,194.500000,146.767365,5394100
2014-04-02,194.240005,194.500000,192.490005,193.550003,146.050552,4924100
2014-04-03,193.199997,193.380005,192.350006,192.690002,145.401596,4091100
2014-04-04,193.119995,193.970001,191.279999,191.770004,144.707397,6089900
2014-04-07,191.720001,195.309998,191.570007,194.520004,146.782501,6740500
2014-04-08,193.889999,194.169998,192.690002,193.289993,145.854355,5125000
2014-04-09,193.880005,197.000000,193.600006,196.639999,148.382217,5480100
2014-04-10,196.059998,199.210007,195.660004,195.679993,147.657806,8417900
2014-04-11,195.039993,197.000000,194.270004,195.190002,147.288055,4835000
2014-04-14,196.240005,198.240005,195.880005,197.770004,149.234924,5431100
2014-04-15,195.979996,197.410004,195.419998,197.020004,148.668976,5351300
2014-04-16,198.050003,198.710007,195.000000,196.399994,148.201096,8527300
2014-04-17,187.250000,190.699997,187.009995,190.009995,143.379257,11249600
2014-04-21,189.800003,192.809998,189.740005,192.270004,145.084656,5419700
2014-04-22,192.009995,193.000000,191.199997,192.149994,144.994110,3878600
2014-04-23,191.789993,192.410004,190.110001,191.729996,144.677200,4736400
2014-04-24,192.220001,192.220001,190.029999,190.220001,143.537766,4407100
2014-04-25,190.539993,190.669998,189.110001,189.630005,143.092575,3871000
2014-04-28,191.139999,193.990005,190.580002,193.139999,145.741150,5638300
2014-04-29,193.589996,195.940002,193.410004,195.110001,147.227707,4626300
2014-04-30,194.380005,196.860001,194.350006,196.470001,148.253983,4206800
2014-05-01,196.309998,196.740005,193.149994,193.529999,146.035431,3674000
2014-05-02,193.750000,193.839996,191.250000,191.440002,144.458359,3049900
2014-05-05,191.050003,191.490005,189.800003,191.259995,144.322525,2222100
2014-05-06,190.929993,190.949997,189.250000,190.029999,143.394379,3188700
2014-05-07,189.339996,190.300003,186.929993,189.300003,143.675217,3821000
2014-05-08,189.160004,190.570007,188.229996,188.910004,143.379242,2431900
2014-05-09,188.979996,190.589996,188.369995,190.080002,144.267227,2261600
2014-05-12,191.119995,193.020004,190.940002,192.570007,146.157104,3777400
2014-05-13,192.789993,193.029999,191.759995,192.190002,145.868607,2226600
2014-05-14,191.910004,191.990005,188.169998,188.720001,143.234985,5251500
2014-05-15,189.070007,189.080002,186.179993,186.460007,141.519699,4202200
2014-05-16,186.270004,187.410004,185.929993,187.059998,141.975113,3949500
2014-05-19,186.610001,187.130005,186.039993,187.000000,141.929550,3270700
2014-05-20,186.250000,186.699997,184.699997,184.889999,140.328125,3026500
2014-05-21,185.850006,187.160004,184.949997,186.389999,141.466568,2988000
2014-05-22,186.449997,186.449997,185.029999,185.679993,140.927689,2218000
2014-05-23,185.839996,186.139999,185.309998,185.940002,141.125061,2562900
2014-05-27,184.800003,185.649994,183.929993,184.779999,140.244629,4793800
2014-05-28,184.479996,184.880005,182.940002,183.080002,138.954346,3721600
2014-05-29,183.639999,183.779999,182.330002,183.759995,139.470444,2759900
2014-05-30,183.380005,184.570007,182.490005,184.360001,139.925842,4620500
2014-06-02,184.759995,186.279999,184.669998,185.690002,140.935318,3200500
2014-06-03,185.550003,185.759995,184.119995,184.369995,139.933456,2517100
2014-06-04,184.710007,185.449997,184.199997,184.509995,140.039703,2376800
2014-06-05,184.660004,186.089996,183.919998,185.979996,141.155411,2852200
2014-06-06,186.470001,187.649994,185.899994,186.369995,141.451385,3296700
2014-06-09,186.220001,187.639999,185.960007,186.220001,141.337555,2728400
2014-06-10,186.199997,186.220001,183.820007,184.289993,139.872711,4154900
2014-06-11,183.610001,184.199997,182.009995,182.250000,138.324402,4061700
2014-06-12,182.479996,182.550003,180.910004,181.220001,137.542633,4425300
2014-06-13,182.000000,183.000000,181.520004,182.559998,138.559677,2773600
2014-06-16,182.399994,182.710007,181.240005,182.350006,138.400314,3556200
2014-06-17,181.899994,182.809998,181.559998,182.259995,138.332016,2460900
2014-06-18,182.039993,183.610001,181.789993,183.600006,139.349030,3931800
2014-06-19,184.119995,184.470001,182.360001,182.820007,138.757019,3551100
2014-06-20,182.589996,182.669998,181.399994,181.550003,137.793137,10686800
2014-06-23,181.919998,182.250000,181.000000,182.139999,138.240906,3231700
2014-06-24,181.500000,183.000000,180.649994,180.880005,137.284561,3875400
2014-06-25,180.250000,180.970001,180.059998,180.720001,137.163147,2762800
2014-06-26,180.869995,181.369995,179.270004,180.369995,136.897491,3258500
2014-06-27,179.770004,182.460007,179.660004,181.710007,137.914551,4575500
2014-06-30,181.330002,181.929993,180.259995,181.270004,137.580627,4223800
2014-07-01,181.699997,187.270004,181.699997,186.350006,141.436218,6643100
2014-07-02,186.339996,188.990005,186.169998,188.389999,142.984573,5093000
2014-07-03,188.389999,188.809998,187.350006,188.529999,143.090775,2422400
2014-07-07,187.610001,188.270004,187.440002,188.039993,142.718872,2958700
2014-07-08,187.649994,188.080002,186.369995,187.220001,142.096558,3135100
2014-07-09,187.679993,188.899994,186.889999,188.419998,143.007324,3309600
2014-07-10,186.440002,188.050003,186.210007,187.699997,142.460846,3177800
2014-07-11,187.729996,188.350006,186.710007,188.000000,142.688553,2402500
2014-07-14,188.550003,190.440002,188.529999,189.860001,144.100250,4501100
2014-07-15,189.539993,190.080002,188.210007,188.490005,143.060440,4864700
2014-07-16,192.240005,193.360001,190.759995,192.360001,145.997681,7812600
2014-07-17,192.360001,195.949997,192.000000,192.490005,146.096375,8872300
2014-07-18,191.960007,193.440002,190.000000,192.500000,146.103973,8166400
2014-07-21,191.300003,191.699997,189.250000,190.850006,144.851639,4154400
2014-07-22,191.589996,194.720001,191.559998,194.089996,147.310715,4853000
2014-07-23,194.110001,194.899994,193.570007,193.630005,146.961578,3584200
2014-07-24,193.949997,195.619995,193.750000,195.240005,148.183594,3612700
2014-07-25,195.300003,195.899994,193.789993,194.399994,147.546021,3376400
2014-07-28,194.300003,196.399994,193.649994,195.779999,148.593369,3242400
2014-07-29,195.300003,195.889999,194.539993,194.570007,147.675064,3264100
2014-07-30,195.199997,195.990005,192.899994,194.000000,147.242432,3943800
2014-07-31,192.839996,194.289993,191.539993,191.669998,145.473999,4207500
2014-08-01,190.500000,191.500000,188.860001,189.149994,143.561371,5181100
2014-08-04,189.350006,189.949997,188.600006,189.639999,143.933304,2125900
2014-08-05,188.750000,189.199997,186.440002,187.100006,142.005493,3307900
2014-08-06,185.360001,186.880005,184.440002,185.970001,141.982544,3847000
2014-08-07,186.639999,186.679993,183.580002,184.300003,140.707535,2708600
2014-08-08,184.399994,186.669998,183.580002,186.630005,142.486435,2781500
2014-08-11,187.809998,188.360001,186.279999,187.470001,143.127792,2527200
2014-08-12,187.449997,188.690002,186.809998,187.339996,143.028534,1858600
2014-08-13,188.000000,188.479996,187.369995,187.949997,143.494217,1795000
2014-08-14,187.570007,188.169998,186.929993,187.880005,143.440765,1929500
2014-08-15,187.850006,188.880005,186.789993,187.380005,143.059067,2814800
2014-08-18,188.100006,189.809998,187.759995,189.360001,144.570724,2420300
2014-08-19,190.039993,190.250000,189.360001,190.070007,145.112778,2040100
2014-08-20,189.860001,190.389999,189.250000,190.100006,145.135727,2177600
2014-08-21,190.899994,192.070007,190.500000,191.229996,145.998428,2496500
2014-08-22,190.770004,191.880005,190.289993,190.410004,145.372375,1940300
2014-08-25,191.389999,191.809998,190.710007,191.160004,145.944962,1723600
2014-08-26,191.020004,193.529999,191.020004,192.990005,147.342133,3175400
2014-08-27,193.029999,194.130005,191.559998,192.250000,146.777130,2190200
2014-08-28,191.470001,192.300003,190.660004,192.000000,146.586243,1503600
2014-08-29,192.279999,192.750000,191.139999,192.300003,146.815323,2909400
2014-09-02,192.679993,192.970001,190.929993,191.559998,146.250336,2679700
2014-09-03,192.389999,192.949997,191.860001,191.949997,146.548111,1822800
2014-09-04,191.690002,192.690002,190.059998,190.679993,145.578491,2865000
2014-09-05,190.529999,191.750000,190.089996,191.199997,145.975494,2260200
2014-09-08,190.750000,191.199997,189.509995,190.139999,145.166199,2524200
2014-09-09,190.339996,190.740005,189.779999,189.990005,145.051712,2403600
2014-09-10,190.119995,192.149994,190.100006,191.539993,146.235062,2764000
2014-09-11,191.080002,192.779999,190.119995,191.720001,146.372513,2298500
2014-09-12,191.470001,191.600006,190.570007,191.279999,146.036545,2901000
2014-09-15,191.419998,192.490005,190.580002,191.809998,146.441223,2456400
2014-09-16,191.250000,193.570007,190.820007,192.960007,147.319214,2561500
2014-09-17,193.220001,193.639999,192.300003,192.800003,147.197067,3210800
2014-09-18,192.789993,194.130005,192.710007,193.750000,147.922348,2963300
2014-09-19,194.539993,195.000000,193.190002,194.000000,148.113205,8852000
2014-09-22,193.720001,194.139999,192.630005,193.110001,147.433746,3318000
2014-09-23,192.750000,193.070007,191.520004,191.619995,146.296158,3301800
2014-09-24,191.000000,192.449997,189.880005,192.309998,146.822937,3082600
2014-09-25,192.050003,192.500000,188.970001,189.009995,144.303513,4151400
2014-09-26,188.929993,190.330002,188.610001,190.059998,145.105133,2493900
2014-09-29,188.509995,189.960007,188.119995,189.639999,144.784515,2336300
2014-09-30,189.639999,190.850006,189.149994,189.830002,144.929581,2932600
2014-10-01,189.910004,190.399994,186.789993,187.169998,142.898712,3723200
2014-10-02,187.660004,187.779999,186.240005,186.910004,142.700226,2283100
2014-10-03,188.110001,189.369995,187.559998,188.669998,144.043930,3071500
2014-10-06,189.690002,190.889999,188.710007,189.039993,144.326416,2099500
2014-10-07,187.770004,188.119995,185.539993,185.710007,141.784042,2991300
2014-10-08,185.970001,189.600006,185.610001,189.360001,144.570724,2984800
2014-10-09,189.119995,189.500000,186.089996,186.419998,142.326065,2625400
2014-10-10,185.860001,187.740005,185.100006,185.929993,141.951996,5090200
2014-10-13,185.490005,186.649994,183.419998,183.520004,140.112030,3596700
2014-10-14,184.889999,185.720001,183.589996,183.800003,140.325821,3924700
2014-10-15,182.460007,183.789993,178.750000,181.750000,138.760696,6895800
2014-10-16,179.800003,181.479996,178.690002,179.839996,137.302505,5578600
2014-10-17,181.240005,182.839996,180.220001,182.050003,138.989746,4350200
2014-10-20,166.850006,170.330002,166.690002,169.100006,129.102814,23416500
2014-10-21,166.399994,166.679993,161.679993,163.229996,124.621231,20949800
2014-10-22,162.410004,165.410004,161.100006,161.789993,123.521820,11084800
2014-10-23,162.119995,162.830002,161.539993,162.179993,123.819588,7599400
2014-10-24,162.080002,162.440002,161.449997,162.080002,123.743233,6652100
2014-10-27,162.000000,162.910004,161.809998,161.869995,123.582947,4989100
2014-10-28,162.000000,163.600006,161.800003,163.600006,124.903717,7895300
2014-10-29,164.330002,164.619995,162.759995,163.460007,124.796844,4739300
2014-10-30,163.500000,164.619995,163.020004,164.350006,125.476357,3896000
2014-10-31,165.479996,165.589996,163.619995,164.399994,125.514526,5818000
2014-11-03,164.250000,164.539993,163.380005,164.360001,125.483971,4688200
